Time[s], Channel 0, Channel 1
2.183404583333334, 0, 0
2.183518708333334, 1, 0
2.183625875000000, 1, 1
2.183746916666667, 0, 1
2.183784958333333, 1, 1
2.183937125000000, 0, 1
2.184013166666667, 1, 1
2.184051208333333, 0, 1
2.184089250000000, 1, 1
2.184127291666667, 0, 1
2.184165333333334, 1, 1
2.184203375000000, 0, 1
2.184241416666667, 1, 1
2.184279416666667, 0, 1
2.184317458333334, 1, 1
2.184347375000000, 1, 0
2.184431583333334, 0, 0
2.184727125000000, 0, 1
2.184773875000000, 1, 1
2.184964083333333, 0, 1
2.185002125000000, 1, 1
2.185154250000000, 0, 1
2.185268375000000, 1, 1
2.185306375000000, 0, 1
2.185344416666667, 1, 1
2.185448583333333, 1, 0
2.185458541666667, 0, 0
2.185572625000000, 1, 0
2.185800833333333, 0, 0
2.185828291666667, 0, 1
2.185838875000000, 1, 1
2.186219291666667, 0, 1
2.186257333333333, 1, 1
2.186409458333333, 0, 1
2.186511791666667, 0, 0
2.186523541666667, 1, 0
2.186561583333333, 0, 0
2.186599625000000, 1, 0
2.186625666666667, 1, 1
2.186637666666667, 0, 1
2.186663666666667, 0, 0
2.186751791666667, 1, 0
2.186853500000000, 1, 1
2.186979958333334, 0, 1
2.187018000000000, 1, 1
2.187056041666667, 0, 1
2.187132125000000, 1, 1
2.187170166666667, 0, 1
2.187208208333333, 1, 1
2.187246250000000, 0, 1
2.187284291666667, 1, 1
2.187322291666667, 0, 1
2.187360333333333, 1, 1
2.187398375000000, 0, 1
2.187436416666667, 1, 1
2.187512458333333, 0, 1
2.187612916666667, 0, 0
2.187854791666667, 1, 0
2.187992583333334, 1, 1
2.188044958333334, 0, 1
2.188083000000000, 1, 1
2.188235125000000, 0, 1
2.188349250000000, 1, 1
2.188387291666667, 0, 1
2.188425291666667, 1, 1
2.188539416666667, 0, 1
2.188653500000000, 1, 1
2.188714000000000, 1, 0
2.188881708333334, 0, 0
2.188919750000000, 1, 0
2.189071916666667, 0, 0
2.189093708333333, 0, 1
2.189109916666667, 1, 1
2.189262083333333, 0, 1
2.189376166666667, 1, 1
2.189414208333333, 0, 1
2.189452250000000, 1, 1
2.189566375000000, 0, 1
2.189680458333334, 1, 1
2.189777166666667, 1, 0
2.189908666666667, 0, 0
2.189946708333333, 1, 0
2.190060791666667, 0, 0
2.190136875000000, 1, 0
2.190156875000000, 1, 1
2.190174875000000, 0, 1
2.190212916666667, 1, 1
2.190250958333333, 0, 1
2.190289000000000, 1, 1
2.190327041666667, 0, 1
2.190365083333333, 1, 1
2.190403083333333, 0, 1
2.190441125000000, 1, 1
2.190593250000000, 0, 1
2.190878291666667, 0, 0
2.190935541666667, 1, 0
2.191087708333333, 0, 0
2.191125708333333, 1, 0
2.191257958333333, 1, 1
2.191277875000000, 0, 1
2.191391958333333, 1, 1
2.191430000000000, 0, 1
2.191468041666667, 1, 1
2.191620166666667, 0, 1
2.191734250000000, 1, 1
2.191962458333333, 0, 1
2.191979375000000, 0, 0
2.192000500000000, 1, 0
2.192114625000000, 0, 0
2.192152666666667, 1, 0
2.192304791666667, 0, 0
2.192359083333333, 0, 1
2.192418875000000, 1, 1
2.192456916666667, 0, 1
2.192494958333334, 1, 1
2.192875291666667, 0, 1
2.192989375000000, 1, 1
2.193042583333333, 1, 0
2.193156500000000, 1, 1
2.193194500000000, 1, 0
2.193217583333333, 0, 0
2.193255625000000, 1, 0
2.193293625000000, 0, 0
2.193369708333333, 1, 0
2.193384375000000, 1, 1
2.193407750000000, 0, 1
2.193445750000000, 1, 1
2.193483791666667, 0, 1
2.193521833333334, 1, 1
2.193559875000000, 0, 1
2.193597916666667, 1, 1
2.193635958333334, 0, 1
2.193674000000000, 1, 1
2.193712000000000, 0, 1
2.194054333333333, 1, 1
2.194143875000000, 1, 0
2.194168416666667, 0, 0
2.194358583333333, 1, 0
2.194396625000000, 0, 0
2.194472708333334, 1, 0
2.194510750000000, 0, 0
2.194523625000000, 0, 1
2.194548791666667, 1, 1
2.194700916666667, 0, 1
2.194815041666667, 1, 1
2.195043250000000, 0, 1
2.195081291666667, 1, 1
2.195195416666667, 0, 1
2.195207083333333, 0, 0
2.195385583333334, 1, 0
2.195423583333334, 0, 0
2.195499666666667, 1, 0
2.195537708333334, 0, 0
2.195575750000000, 1, 0
2.195586833333333, 1, 1
2.195727875000000, 0, 1
2.195841958333333, 1, 1
2.196070208333333, 0, 1
2.196108250000000, 1, 1
2.196222333333333, 0, 1
2.196298416666667, 1, 1
2.196308250000000, 1, 0
2.196336458333334, 0, 0
2.196374500000000, 1, 0
2.196412541666667, 0, 0
2.196450583333334, 1, 0
2.196488625000000, 0, 0
2.196526666666667, 1, 0
2.196564666666667, 0, 0
2.196602708333333, 1, 0
2.196687958333333, 1, 1
2.196754875000000, 0, 1
2.197097208333334, 1, 1
2.197249375000000, 0, 1
2.197409375000000, 0, 0
2.197439541666667, 1, 0
2.197477583333333, 0, 0
2.197553625000000, 1, 0
2.197591666666667, 0, 0
2.197629708333333, 1, 0
2.197781833333333, 0, 0
2.197789083333333, 0, 1
2.197895958333334, 1, 1
2.198124166666667, 0, 1
2.198162208333334, 1, 1
2.198276291666667, 0, 1
2.198466458333333, 1, 1
2.198472541666667, 1, 0
2.198504500000000, 0, 0
2.198580583333333, 1, 0
2.198618625000000, 0, 0
2.198656666666667, 1, 0
2.198808791666667, 0, 0
2.198852208333333, 0, 1
2.198922916666667, 1, 1
2.199151125000000, 0, 1
2.199189166666667, 1, 1
2.199531458333333, 0, 1
2.199573791666667, 0, 0
2.199607541666667, 1, 0
2.199645583333333, 0, 0
2.199683583333333, 1, 0
2.199687750000000, 1, 1
2.199721625000000, 0, 1
2.199725708333333, 0, 0
2.199759666666667, 1, 0
2.199797708333334, 0, 0
2.199835750000000, 1, 0
2.199873750000000, 0, 0
2.199911791666667, 1, 0
2.199915583333333, 1, 1
2.199949833333334, 0, 1
2.200292166666667, 1, 1
2.200368250000000, 0, 1
2.200406291666667, 1, 1
2.200558416666667, 0, 1
2.200672541666667, 1, 1
2.200675125000000, 1, 0
2.200710541666667, 0, 0
2.200748583333334, 1, 0
2.200824666666667, 0, 0
2.200938791666667, 1, 0
2.201054916666667, 1, 1
2.201167000000000, 0, 1
2.201205041666667, 1, 1
2.201357166666667, 0, 1
2.201395208333333, 1, 1
2.201547375000000, 0, 1
2.201661500000000, 1, 1
2.201699500000000, 0, 1
2.201737541666667, 1, 1
2.201738500000000, 1, 0
2.201851666666667, 0, 0
2.201965750000000, 1, 0
2.202118291666667, 1, 1
2.202194000000000, 0, 1
2.202232041666667, 1, 1
2.202384166666667, 0, 1
2.202460250000000, 1, 1
2.202498291666667, 0, 1
2.202536333333334, 1, 1
2.202574333333334, 0, 1
2.202612375000000, 1, 1
2.202650416666667, 0, 1
2.202688458333333, 1, 1
2.202726500000000, 0, 1
2.202764541666667, 1, 1
2.202839791666667, 1, 0
2.202878625000000, 0, 0
2.203219500000000, 0, 1
2.203221000000000, 1, 1
2.203411208333333, 0, 1
2.203449250000000, 1, 1
2.203601375000000, 0, 1
2.203715458333333, 1, 1
2.203753500000000, 0, 1
2.203791541666667, 1, 1
2.203902958333333, 1, 0
2.203905666666667, 0, 0
2.204019750000000, 1, 0
2.204247958333334, 0, 0
2.204282666666667, 0, 1
2.204286000000000, 1, 1
2.204438166666667, 0, 1
2.204476166666667, 1, 1
2.204628333333333, 0, 1
2.204742458333333, 1, 1
2.204780500000000, 0, 1
2.204818500000000, 1, 1
2.204932625000000, 0, 1
2.205004166666667, 0, 0
2.205046750000000, 1, 0
2.205274958333333, 0, 0
2.205313000000000, 1, 0
2.205383916666667, 1, 1
2.205465166666667, 0, 1
2.205541250000000, 1, 1
2.205579291666667, 0, 1
2.205617333333334, 1, 1
2.205655375000000, 0, 1
2.205693416666667, 1, 1
2.205731458333334, 0, 1
2.205769500000000, 1, 1
2.205807541666667, 0, 1
2.205845583333333, 1, 1
2.206105375000000, 1, 0
2.206219291666667, 1, 1
2.206225958333333, 0, 1
2.206257250000000, 0, 0
2.206447083333333, 0, 1
2.206568291666667, 1, 1
2.206644375000000, 0, 1
2.206682416666667, 1, 1
2.206834541666667, 0, 1
2.206948666666667, 1, 1
2.206986708333333, 0, 1
2.207024750000000, 1, 1
2.207062791666667, 0, 1
2.207168541666667, 0, 0
2.207176916666667, 1, 0
2.207405125000000, 0, 0
2.207443166666667, 1, 0
2.207519208333333, 0, 0
2.207548250000000, 0, 1
2.207557250000000, 1, 1
2.207709416666667, 0, 1
2.207823500000000, 1, 1
2.207861541666667, 0, 1
2.207899583333333, 1, 1
2.208013708333334, 0, 1
2.208127791666667, 1, 1
2.208269708333333, 1, 0
2.208356000000000, 0, 0
2.208394041666667, 1, 0
2.208546166666667, 0, 0
2.208622250000000, 1, 0
2.208649416666667, 1, 1
2.208660291666667, 0, 1
2.208698291666667, 1, 1
2.208736333333333, 0, 1
2.208774375000000, 1, 1
2.208812416666667, 0, 1
2.208850458333333, 1, 1
2.208888458333333, 0, 1
2.208926500000000, 1, 1
2.209040583333334, 0, 1
2.209370791666667, 0, 0
2.209382916666667, 1, 0
2.209535083333333, 0, 0
2.209573125000000, 1, 0
2.209725250000000, 0, 0
2.209750458333334, 0, 1
2.209839375000000, 1, 1
2.209877416666667, 0, 1
2.209915458333334, 1, 1
2.210067625000000, 0, 1
2.210181750000000, 1, 1
2.210409958333333, 0, 1
2.210433875000000, 0, 0
2.210448000000000, 1, 0
2.210562083333333, 0, 0
2.210600125000000, 1, 0
2.210752291666667, 0, 0
2.210813583333334, 0, 1
2.210866416666667, 1, 1
2.210904458333333, 0, 1
2.210942500000000, 1, 1
2.211094625000000, 0, 1
2.211208750000000, 1, 1
2.211436958333334, 0, 1
2.211475000000000, 1, 1
2.211535000000000, 1, 0
2.211589083333334, 0, 0
2.211665166666667, 1, 0
2.211703208333334, 0, 0
2.211741250000000, 1, 0
2.211779291666667, 0, 0
2.211817333333333, 1, 0
2.211855375000000, 0, 0
2.211893416666667, 1, 0
2.211914708333333, 1, 1
2.211931458333333, 0, 1
2.211969500000000, 1, 1
2.212121625000000, 0, 1
2.212463958333334, 1, 1
2.212636166666667, 1, 0
2.212750041666667, 1, 1
2.212788041666667, 1, 0
2.212882375000000, 0, 0
2.212977875000000, 0, 1
2.213072583333334, 1, 1
2.213110625000000, 0, 1
2.213186708333334, 1, 1
2.213224750000000, 0, 1
2.213262791666667, 1, 1
2.213300833333333, 0, 1
2.213414958333333, 1, 1
2.213643166666667, 0, 1
2.213681208333333, 1, 1
2.213699333333333, 1, 0
2.213719250000000, 0, 0
2.213909416666667, 1, 0
2.213947458333334, 0, 0
2.214023541666667, 1, 0
2.214061583333333, 0, 0
2.214079041666667, 0, 1
2.214099625000000, 1, 1
2.214175708333333, 0, 1
2.214289833333333, 1, 1
2.214518041666667, 0, 1
2.214556083333334, 1, 1
2.214670208333334, 0, 1
2.214746291666667, 1, 1
2.214784333333334, 0, 1
2.214800541666667, 0, 0
2.214822333333334, 1, 0
2.214860375000000, 0, 0
2.214898416666667, 1, 0
2.214936458333333, 0, 0
2.214974500000000, 1, 0
2.215012541666667, 0, 0
2.215050583333333, 1, 0
2.215180250000000, 1, 1
2.215202750000000, 0, 1
2.215545083333334, 1, 1
2.215697208333333, 0, 1
2.215863750000000, 0, 0
2.215887416666667, 1, 0
2.215925458333333, 0, 0
2.216001500000000, 1, 0
2.216039541666667, 0, 0
2.216077583333333, 1, 0
2.216229750000000, 0, 0
2.216243500000000, 0, 1
2.216343875000000, 1, 1
2.216572083333333, 0, 1
2.216610125000000, 1, 1
2.216724208333333, 0, 1
2.216914416666667, 1, 1
2.216952458333334, 0, 1
2.216964958333334, 0, 0
2.217028541666667, 1, 0
2.217066583333334, 0, 0
2.217104625000000, 1, 0
2.217256791666667, 0, 0
2.217344666666667, 0, 1
2.217370916666667, 1, 1
2.217599125000000, 0, 1
2.217637166666667, 1, 1
2.217751291666667, 0, 1
2.217827375000000, 1, 1
2.217865375000000, 0, 1
2.217903416666667, 1, 1
2.217941458333334, 0, 1
2.217979500000000, 1, 1
2.218017541666667, 0, 1
2.218055583333333, 1, 1
2.218066125000000, 1, 0
2.218093625000000, 0, 0
2.218131666666667, 1, 0
2.218283791666667, 0, 0
2.218445833333333, 0, 1
2.218626166666667, 1, 1
2.218778291666667, 0, 1
2.218968500000000, 1, 1
2.219006541666667, 0, 1
2.219082625000000, 1, 1
2.219120666666667, 0, 1
2.219129375000000, 0, 0
2.219158708333334, 1, 0
2.219243333333333, 1, 1
2.219281291666667, 1, 0
2.219471166666667, 1, 1
2.219539125000000, 0, 1
2.219653250000000, 1, 1
2.219881500000000, 0, 1
2.219919541666667, 1, 1
2.219957583333334, 0, 1
2.220147750000000, 1, 1
2.220185791666667, 0, 1
2.220230583333334, 0, 0
2.220261875000000, 1, 0
2.220299916666667, 0, 0
2.220337958333333, 1, 0
2.220376000000000, 0, 0
2.220490125000000, 1, 0
2.220610250000000, 1, 1
2.220718375000000, 0, 1
2.220756416666667, 1, 1
2.220832458333334, 0, 1
2.220908541666667, 1, 1
2.220946583333333, 0, 1
2.220984625000000, 1, 1
2.221022666666667, 0, 1
2.221060708333333, 1, 1
2.221098750000000, 0, 1
2.221136791666667, 1, 1
2.221174833333333, 0, 1
2.221212875000000, 1, 1
2.221327000000000, 0, 1
2.221331666666667, 0, 0
2.221669333333333, 1, 0
2.221711375000000, 1, 1
2.221859541666667, 0, 1
2.222049708333333, 1, 1
2.222087750000000, 0, 1
2.222163833333334, 1, 1
2.222201875000000, 0, 1
2.222239958333334, 1, 1
2.222354083333333, 0, 1
2.222394791666667, 0, 0
2.222468166666667, 1, 0
2.222696416666667, 0, 0
2.222734458333333, 1, 0
2.222774500000000, 1, 1
2.222886625000000, 0, 1
2.223076833333333, 1, 1
2.223114875000000, 0, 1
2.223190958333333, 1, 1
2.223229000000000, 0, 1
2.223267041666667, 1, 1
2.223381166666667, 0, 1
2.223495291666667, 1, 1
2.223495916666667, 1, 0
2.223723500000000, 0, 0
2.223761541666667, 1, 0
2.223875625000000, 1, 1
2.223913708333333, 0, 1
2.223989791666667, 1, 1
2.224027833333333, 0, 1
2.224065875000000, 1, 1
2.224103916666667, 0, 1
2.224141958333334, 1, 1
2.224180000000000, 0, 1
2.224218041666667, 1, 1
2.224256083333334, 0, 1
2.224294125000000, 1, 1
2.224408250000000, 0, 1
2.224597000000000, 0, 0
2.224750625000000, 1, 0
2.224940833333334, 0, 0
2.224976666666667, 0, 1
2.225131000000000, 1, 1
2.225169041666667, 0, 1
2.225245125000000, 1, 1
2.225283166666667, 0, 1
2.225321208333333, 1, 1
2.225435333333333, 0, 1
2.225549458333334, 1, 1
2.225660083333334, 1, 0
2.225774000000000, 1, 1
2.225777708333334, 0, 1
2.225812000000000, 0, 0
2.225815750000000, 1, 0
2.226001833333334, 1, 1
2.226196166666667, 0, 1
2.226386333333334, 1, 1
2.226424375000000, 0, 1
2.226500458333334, 1, 1
2.226538500000000, 0, 1
2.226576541666667, 1, 1
2.226614583333333, 0, 1
2.226728708333333, 1, 1
2.226761208333333, 1, 0
2.226956916666667, 0, 0
2.226994958333333, 1, 0
2.227033000000000, 0, 0
2.227109083333334, 1, 0
2.227140916666667, 1, 1
2.227147125000000, 0, 1
2.227185166666667, 1, 1
2.227223208333334, 0, 1
2.227261208333334, 1, 1
2.227299250000000, 0, 1
2.227337291666667, 1, 1
2.227375333333333, 0, 1
2.227413375000000, 1, 1
2.227489458333333, 0, 1
2.227824375000000, 0, 0
2.227831791666667, 1, 0
2.228021958333334, 0, 0
2.228204083333333, 0, 1
2.228212166666667, 1, 1
2.228250208333333, 0, 1
2.228326291666667, 1, 1
2.228364333333333, 0, 1
2.228402375000000, 1, 1
2.228516500000000, 0, 1
2.228630625000000, 1, 1
2.228858833333334, 0, 1
2.228896875000000, 1, 1
2.228925500000000, 1, 0
2.229011000000000, 0, 0
2.229201208333333, 1, 0
2.229239250000000, 0, 0
2.229305250000000, 0, 1
2.229315333333334, 1, 1
2.229353333333334, 0, 1
2.229391375000000, 1, 1
2.229543541666667, 0, 1
2.229657625000000, 1, 1
2.229885833333333, 0, 1
2.229923875000000, 1, 1
2.230026708333333, 1, 0
2.230037958333333, 0, 0
2.230114041666667, 1, 0
2.230152083333333, 0, 0
2.230190125000000, 1, 0
2.230228166666667, 0, 0
2.230266208333334, 1, 0
2.230304250000000, 0, 0
2.230342291666667, 1, 0
2.230380333333334, 0, 0
2.230406416666667, 0, 1
2.230418375000000, 1, 1
2.230570541666667, 0, 1
2.230912916666667, 1, 1
2.231065041666667, 0, 1
2.231089958333333, 0, 0
2.231255250000000, 1, 0
2.231293291666667, 0, 0
2.231369375000000, 1, 0
2.231407416666667, 0, 0
2.231445458333333, 1, 0
2.231469666666667, 1, 1
2.231597625000000, 0, 1
2.231711708333334, 1, 1
2.231939958333333, 0, 1
2.231978000000000, 1, 1
2.232092125000000, 0, 1
2.232191125000000, 0, 0
2.232282333333333, 1, 0
2.232305041666667, 1, 1
2.232320375000000, 0, 1
2.232343000000000, 0, 0
2.232396416666667, 1, 0
2.232434458333334, 0, 0
2.232472500000000, 1, 0
2.232532875000000, 1, 1
2.232852875000000, 0, 1
2.232967000000000, 1, 1
2.233195208333334, 0, 1
2.233233250000000, 1, 1
2.233271291666667, 0, 1
2.233292291666667, 0, 0
2.233347375000000, 1, 0
2.233385416666667, 0, 0
2.233423416666667, 1, 0
2.233461458333334, 0, 0
2.233499500000000, 1, 0
2.233537541666667, 0, 0
2.233575583333333, 1, 0
2.233613625000000, 0, 0
2.233651666666667, 1, 0
2.233671916666667, 1, 1
2.233689666666667, 0, 1
2.234032041666667, 1, 1
2.234146125000000, 0, 1
2.234336291666667, 1, 1
2.234355375000000, 1, 0
2.234374333333334, 0, 0
2.234450416666667, 1, 0
2.234488458333333, 0, 0
2.234526500000000, 1, 0
2.234678666666667, 0, 0
2.234735083333333, 0, 1
2.234792750000000, 1, 1
2.235021000000000, 0, 1
2.235059041666667, 1, 1
2.235173125000000, 0, 1
2.235363333333333, 1, 1
2.235401375000000, 0, 1
2.235456541666667, 0, 0
2.235477416666667, 1, 0
2.235515458333333, 0, 0
2.235553500000000, 1, 0
2.235705666666667, 0, 0
2.235819791666667, 1, 0
2.235836250000000, 1, 1
2.236048000000000, 0, 1
2.236086041666667, 1, 1
2.236200166666667, 0, 1
2.236276208333333, 1, 1
2.236314291666667, 0, 1
2.236352333333333, 1, 1
2.236390333333333, 0, 1
2.236428375000000, 1, 1
2.236466416666667, 0, 1
2.236504458333334, 1, 1
2.236542500000000, 0, 1
2.236557708333334, 0, 0
2.236580541666667, 1, 0
2.236732708333333, 0, 0
2.236937416666667, 0, 1
2.237075041666667, 1, 1
2.237227166666667, 0, 1
2.237417375000000, 1, 1
2.237455375000000, 0, 1
2.237531458333334, 1, 1
2.237569500000000, 0, 1
2.237607541666667, 1, 1
2.237620875000000, 1, 0
2.237759708333333, 0, 0
2.237873791666667, 1, 0
2.238000583333334, 1, 1
2.238102041666667, 0, 1
2.238140083333334, 1, 1
2.238254208333334, 0, 1
2.238444375000000, 1, 1
2.238482416666667, 0, 1
2.238558500000000, 1, 1
2.238596541666667, 0, 1
2.238634583333333, 1, 1
2.238722000000000, 1, 0
2.238748666666667, 0, 0
2.238835875000000, 0, 1
2.238862791666667, 1, 1
2.238873875000000, 1, 0
2.239063708333334, 1, 1
2.239091041666667, 0, 1
2.239129083333333, 1, 1
2.239509458333333, 0, 1
2.239585500000000, 1, 1
2.239623541666667, 0, 1
2.239661583333334, 1, 1
2.239699625000000, 0, 1
2.239737666666667, 1, 1
2.239775708333334, 0, 1
2.239785166666667, 0, 0
2.239813750000000, 1, 0
2.239851750000000, 0, 0
2.239889791666667, 1, 0
2.239927833333334, 0, 0
2.240164875000000, 0, 1
2.240270166666667, 1, 1
2.240346250000000, 0, 1
2.240536416666667, 1, 1
2.240574458333334, 0, 1
2.240650541666667, 1, 1
2.240688583333334, 0, 1
2.240726625000000, 1, 1
2.240802666666667, 0, 1
2.240886333333334, 0, 0
2.240916791666667, 1, 0
2.241145041666667, 0, 0
2.241183041666667, 1, 0
2.241266041666667, 1, 1
2.241335208333334, 0, 1
2.241525416666667, 1, 1
2.241563416666667, 0, 1
2.241639500000000, 1, 1
2.241677541666667, 0, 1
2.241715583333333, 1, 1
2.241829708333333, 0, 1
2.241943791666667, 1, 1
2.241987541666667, 1, 0
2.242172041666667, 0, 0
2.242210041666667, 1, 0
2.242362208333334, 0, 0
2.242367291666667, 0, 1
2.242438291666667, 1, 1
2.242476333333333, 0, 1
2.242514375000000, 1, 1
2.242552416666667, 0, 1
2.242590458333333, 1, 1
2.242628458333333, 0, 1
2.242666500000000, 1, 1
2.242704541666667, 0, 1
2.242742583333333, 1, 1
2.242856708333334, 0, 1
2.243050833333334, 0, 0
2.243199041666667, 1, 0
2.243389208333333, 0, 0
2.243430500000000, 0, 1
2.243579375000000, 1, 1
2.243617416666667, 0, 1
2.243693500000000, 1, 1
2.243731541666667, 0, 1
2.243769583333334, 1, 1
2.243883666666667, 0, 1
2.243997791666667, 1, 1
2.244151958333334, 1, 0
2.244226041666667, 0, 0
2.244264083333333, 1, 0
2.244416208333333, 0, 0
2.244531666666667, 0, 1
2.244606416666667, 1, 1
2.244644458333334, 0, 1
2.244720541666667, 1, 1
2.244758583333334, 0, 1
2.244796625000000, 1, 1
2.244910708333333, 0, 1
2.245024833333333, 1, 1
2.245253041666667, 0, 1
2.245253083333334, 0, 0
2.245291083333333, 1, 0
2.245367000000000, 1, 1
2.245404958333333, 1, 0
2.245443250000000, 0, 0
2.245519333333334, 1, 0
2.245557375000000, 0, 0
2.245594833333334, 0, 1
2.245595375000000, 1, 1
2.245633416666667, 0, 1
2.245671458333333, 1, 1
2.245709500000000, 0, 1
2.245747541666667, 1, 1
2.245785583333333, 0, 1
2.245823625000000, 1, 1
2.246204000000000, 0, 1
2.246316291666667, 0, 0
2.246546291666667, 1, 0
2.246622375000000, 0, 0
2.246695958333333, 0, 1
2.246812583333333, 1, 1
2.246850625000000, 0, 1
2.246926708333334, 1, 1
2.246964708333334, 0, 1
2.247002750000000, 1, 1
2.247040791666667, 0, 1
2.247154916666667, 1, 1
2.247383166666667, 0, 1
2.247417375000000, 0, 0
2.247421208333333, 1, 0
2.247497250000000, 0, 0
2.247687458333333, 1, 0
2.247725500000000, 0, 0
2.247797125000000, 0, 1
2.247801541666667, 1, 1
2.247839583333334, 0, 1
2.247877625000000, 1, 1
2.247991750000000, 0, 1
2.248105875000000, 1, 1
2.248334083333333, 0, 1
2.248372125000000, 1, 1
2.248480625000000, 1, 0
2.248486250000000, 0, 0
2.248562333333334, 1, 0
2.248600375000000, 0, 0
2.248638416666667, 1, 0
2.248676458333334, 0, 0
2.248714458333334, 1, 0
2.248752500000000, 0, 0
2.248790541666667, 1, 0
2.248828583333334, 0, 0
2.248860333333333, 0, 1
2.248866625000000, 1, 1
2.249018750000000, 0, 1
2.249361041666667, 1, 1
2.249513208333334, 0, 1
2.249581791666667, 0, 0
2.249703375000000, 1, 0
2.249741416666667, 0, 0
2.249817500000000, 1, 0
2.249855541666667, 0, 0
2.249893541666667, 1, 0
2.249961500000000, 1, 1
2.250045708333333, 0, 1
2.250159791666667, 1, 1
2.250388000000000, 0, 1
2.250426041666667, 1, 1
2.250540166666667, 0, 1
2.250682958333333, 0, 0
2.250730333333333, 1, 0
2.250768375000000, 0, 0
2.250844458333333, 1, 0
2.250882500000000, 0, 0
2.250920500000000, 1, 0
2.251062666666667, 1, 1
2.251072625000000, 0, 1
2.251186750000000, 1, 1
2.251414958333334, 0, 1
2.251452958333334, 1, 1
2.251567083333334, 0, 1
2.251643125000000, 1, 1
2.251681166666667, 0, 1
2.251719208333333, 1, 1
2.251757250000000, 0, 1
2.251784083333333, 0, 0
2.251795291666667, 1, 0
2.251833291666667, 0, 0
2.251871333333333, 1, 0
2.251898000000000, 1, 1
2.251909375000000, 0, 1
2.251935958333334, 0, 0
2.251947416666667, 1, 0
2.252099541666667, 0, 0
2.252125833333333, 0, 1
2.252441875000000, 1, 1
2.252847250000000, 1, 0
2.252860250000000, 0, 0
2.253050416666667, 1, 0
2.253088458333333, 0, 0
2.253164500000000, 1, 0
2.253202541666667, 0, 0
2.253226958333333, 0, 1
2.253240583333334, 1, 1
2.253278625000000, 0, 1
2.253392708333334, 1, 1
2.253620958333333, 0, 1
2.253659000000000, 1, 1
2.253697041666667, 0, 1
2.253887208333333, 1, 1
2.253925250000000, 0, 1
2.253948416666667, 0, 0
2.254001333333334, 1, 0
2.254039333333334, 0, 0
2.254077375000000, 1, 0
2.254153458333334, 0, 0
2.254267583333334, 1, 0
2.254328125000000, 1, 1
2.254495750000000, 0, 1
2.254533791666667, 1, 1
2.254647916666667, 0, 1
2.254723958333333, 1, 1
2.254762000000000, 0, 1
2.254800041666667, 1, 1
2.254838083333333, 0, 1
2.254876125000000, 1, 1
2.254914166666667, 0, 1
2.254952208333334, 1, 1
2.254990250000000, 0, 1
2.255011583333333, 0, 0
2.255028250000000, 1, 0
2.255180375000000, 0, 0
2.255391250000000, 0, 1
2.255522708333333, 1, 1
2.255674833333333, 0, 1
2.255865000000000, 1, 1
2.255903041666667, 0, 1
2.255979125000000, 1, 1
2.256017166666667, 0, 1
2.256055208333334, 1, 1
2.256112708333334, 1, 0
2.256207333333334, 0, 0
2.256321416666667, 1, 0
2.256492416666667, 1, 1
2.256549666666667, 0, 1
2.256587708333333, 1, 1
2.256701833333334, 0, 1
2.256892000000000, 1, 1
2.256930041666667, 0, 1
2.257006083333334, 1, 1
2.257044125000000, 0, 1
2.257082166666667, 1, 1
2.257175958333333, 1, 0
2.257234333333333, 0, 0
2.257348416666667, 1, 0
2.257555666666667, 1, 1
2.257576666666667, 0, 1
2.257614708333334, 1, 1
2.257728791666667, 0, 1
2.257804875000000, 1, 1
2.257842916666667, 0, 1
2.257880958333334, 1, 1
2.257919000000000, 0, 1
2.257957041666667, 1, 1
2.257995041666667, 0, 1
2.258033083333333, 1, 1
2.258071125000000, 0, 1
2.258109166666667, 1, 1
2.258261333333333, 0, 1
2.258277125000000, 0, 0
2.258391083333334, 0, 1
2.258429041666667, 0, 0
2.258603666666667, 1, 0
2.258618916666667, 1, 1
2.258755791666667, 0, 1
2.258946000000000, 1, 1
2.258984041666667, 0, 1
2.259060125000000, 1, 1
2.259098166666667, 0, 1
2.259136208333334, 1, 1
2.259378416666667, 1, 0
2.259516541666667, 0, 0
2.259630666666667, 1, 0
2.259758166666667, 1, 1
2.259858875000000, 0, 1
2.259896916666667, 1, 1
2.259934958333333, 0, 1
2.260125125000000, 1, 1
2.260163166666667, 0, 1
2.260239250000000, 1, 1
2.260277291666667, 0, 1
2.260315333333334, 1, 1
2.260353375000000, 0, 1
2.260441666666667, 0, 0
2.260467458333333, 1, 0
2.260695708333333, 0, 0
2.260733750000000, 1, 0
2.260809791666667, 0, 0
2.260821375000000, 0, 1
2.260885875000000, 1, 1
2.260923916666667, 0, 1
2.260961958333334, 1, 1
2.261000000000000, 0, 1
2.261038041666667, 1, 1
2.261076083333334, 0, 1
2.261114125000000, 1, 1
2.261152166666667, 0, 1
2.261190208333333, 1, 1
2.261304291666667, 0, 1
2.261542875000000, 0, 0
2.261646625000000, 1, 0
2.261836833333334, 0, 0
2.261922625000000, 0, 1
2.262027000000000, 1, 1
2.262065041666667, 0, 1
2.262141125000000, 1, 1
2.262179166666667, 0, 1
2.262217208333333, 1, 1
2.262331291666667, 0, 1
2.262445416666667, 1, 1
2.262644166666667, 1, 0
2.262673666666667, 0, 0
2.262711708333334, 1, 0
2.262863833333333, 0, 0
2.263023916666667, 0, 1
